OrderID,Region,Country,CustID,Customer_Name,ProductSKU,Product_Category,OrderLineItem,OrderQuantity,ProductCost,ProductPrice,OrderDate,AcquisitionSource,TransactionID,Fraud,PaymentMethod,CardType,Gender
SO64561,Germany,Germany,15704,PETER LUO,TI-M823,Plant Care & Seeds,1,1,13.09,35.0,,Meta-ads,H6487656854072693,FALSE,CREDITCARD,VISA,Male
SO64525,Australia,Australia,15730,PHILIP DOMINGUEZ,CA-1098,Pots,3,2,5.71,8.64,,Yt-Campaign,Z5318423012005946,FALSE,CREDITCARD,VISA,Male
SO64546,Germany,Germany,12479,PRISCILLA TANG,BK-M68B-38,Plants,1,1,1105.81,2049.1,,Google-ads,K5629910168284098,FALSE,CREDITCARD,VISA,Male
SO64596,Australia,Australia,25113,RANDY GAO,GL-H102-M,Pots,3,2,9.71,23.55,,Google-ads,P7576367299602275,FALSE,PAYPAL,VISA,Male
SO64609,Germany,Germany,28396,REBEKAH MUNOZ,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,X9127522655124931,FALSE,CREDITCARD,VISA,Male
SO64542,Germany,Germany,17221,RICKY NAVARRO,WB-H098,Plant Care & Seeds,6,2,1.87,4.99,,Google-ads,N4701692575624027,FALSE,CREDITCARD,MC,Male
SO64543,France,France,17944,RILEY RIVERA,LJ-0192-L,Pots,2,1,31.72,48.07,,Meta-ads,F5745300071945411,FALSE,PAYPAL,MC,Male
SO64541,Germany,Germany,21065,ROBERT THOMPSON,PK-7098,Plant Care & Seeds,4,2,0.86,2.29,,Google-ads,O5643401286992682,FALSE,CREDITCARD,VISA,Male
SO64570,United Kingdom,United Kingdom,23620,ROY ARUN,CA-1098,Pots,3,2,5.71,8.64,,Yt-Campaign,I1962838767452492,FALSE,CREDITCARD,MC,Male
SO64611,Australia,Australia,11917,ROY SANZ,BK-T79Y-54,Plants,1,1,1481.94,2384.07,,Google-ads,Q5360499635231370,FALSE,CREDITCARD,VISA,Male
SO64576,Canada,Canada,11827,SARA BAKER,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,S6938411590529834,FALSE,CREDITCARD,VISA,Male
SO64602,Southwest,United States,26247,SOPHIA TURNER,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Google-ads,I6403551893969130,FALSE,CREDITCARD,MC,Male
SO64600,Australia,Australia,14064,STACEY LI,CA-1098,Pots,3,3,5.71,8.64,,Google-ads,R6133652946449911,FALSE,CREDITCARD,MC,Male
SO64547,France,France,15925,STANLEY SUBRAM,FE-6654,Plant Care & Seeds,2,3,8.22,21.98,,Google-ads,X1096443790721577,FALSE,CREDITCARD,VISA,Male
SO64610,Germany,Germany,20836,STANLEY CHANDRA,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Google-ads,U4246370930077183,FALSE,CREDITCARD,VISA,Male
SO64558,Canada,Canada,27921,SYDNEY LONG,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Yt-Campaign,O3751154230177629,TRUE,CREDITCARD,VISA,Male
SO64544,Germany,Germany,16199,TERRENCE XIE,FE-6654,Plant Care & Seeds,2,2,8.22,21.98,,Google-ads,X8847530570779936,FALSE,CREDITCARD,VISA,Male
SO64523,United Kingdom,United Kingdom,22437,TRISHA ZHENG,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,V7384739884735630,FALSE,CREDITCARD,MC,Male
SO64580,Southwest,United States,13017,XAVIER ALEXANDER,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,D7940974497441775,FALSE,CREDITCARD,VISA,Male
SO64655,Northwest,United States,12772,ABIGAIL CLARK,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,D6146958154038901,FALSE,CREDITCARD,VISA,Others
SO64652,Northwest,United States,14650,ADAM PERRY,SH-W890-L,Pots,2,1,26.18,69.99,,Google-ads,C8327885764103992,FALSE,CREDITCARD,AMEX,Male
SO64631,Canada,Canada,13179,ADRIAN SANCHEZ,TI-M602,Plant Care & Seeds,1,2,11.22,29.99,,Google-ads,W1924977189325198,FALSE,CREDITCARD,VISA,Male
SO64621,Central,United States,11676,ALAN HU,SJ-0194-M,Pots,1,1,41.57,53.99,,Meta-ads,Y1298726567851544,FALSE,CREDITCARD,MC,Others
SO64637,Southwest,United States,20105,ALEXIS TAYLOR,CA-1098,Pots,2,2,5.71,8.64,,Google-ads,M1435727382327766,FALSE,CREDITCARD,,Male
SO64666,Southwest,United States,26107,ALEXIS THOMAS,PK-7098,Plant Care & Seeds,4,3,0.86,2.29,,Meta-ads,O7196770567608767,FALSE,CREDITCARD,DISCOVER,Others
SO64672,France,France,28394,ALISHA ZHANG,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Yt-Campaign,H6815254085198498,FALSE,CREDITCARD,VISA,Male
SO64638,Southwest,United States,18612,ALYSSA FLORES,LJ-0192-S,Pots,2,1,31.72,48.07,,Google-ads,Y6151892260634697,FALSE,PAYPAL,VISA,Male
SO64645,France,France,11566,APRIL SHAN,CA-1098,Pots,3,2,5.71,8.64,,Google-ads,G5894713151243841,Unknown,CREDITCARD,,Male
SO64648,United Kingdom,United Kingdom,26891,ARTURO ZHANG,TT-T092,Plant Care & Seeds,1,2,1.87,4.99,,Yt-Campaign,T6468480423751283,FALSE,CREDITCARD,MC,Male
SO64644,France,France,18025,BENJAMIN FLORES,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,Q8141530294419160,FALSE,CREDITCARD,VISA,Male
SO64661,Australia,Australia,29097,BONNIE BECK,BC-R205,Plant Care & Seeds,2,3,3.36,8.99,,Google-ads,X1927612499965590,FALSE,PAYPAL,VISA,Male
SO64649,France,France,13589,CAMERON SMITH,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,K7220157556286019,TRUE,CREDITCARD,AMEX,Others
SO64667,Canada,Canada,23830,CAMERON WHITE,BC-R205,Plant Care & Seeds,2,1,3.36,8.99,,Google-ads,J4077557215921963,FALSE,CREDITCARD,MC,Male
SO64619,Germany,Germany,12388,CASEY KUMAR,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,I8157368492877422,FALSE,CREDITCARD,AMEX,Male
SO64613,Australia,Australia,16613,CASSIE SUTTON,GL-H102-M,Pots,4,2,9.71,23.55,,Google-ads,Q1109388198407903,FALSE,CREDITCARD,VISA,Male
SO64626,Canada,Canada,11212,CHLOE CAMPBELL,GL-H102-M,Pots,3,2,9.71,23.55,,Meta-ads,O4954132792135135,FALSE,CREDITCARD,,Male
SO64674,Australia,Australia,11110,CURTIS YANG,BC-R205,Plant Care & Seeds,3,2,3.36,8.99,,Meta-ads,T7440915893346754,FALSE,CREDITCARD,DISCOVER,Male
SO64675,Australia,Australia,17242,DALE CHANDE,GL-H102-S,Pots,4,2,9.71,23.55,,Google-ads,V6282126087041657,FALSE,CREDITCARD,MC,Male
SO64617,Australia,Australia,28716,DARREN GARCIA,GL-H102-M,Pots,2,2,9.71,23.55,,Meta-ads,I4785871493364657,FALSE,CREDITCARD,MC,Male
SO64656,Germany,Germany,28507,DEANNA SURI,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,B4341949670249230,FALSE,CREDITCARD,MC,Male
SO64654,Southwest,United States,15480,DENISE LOPEZ,BK-M68B-46,Plants,1,1,1105.81,2049.1,,Google-ads,H5764464014403910,FALSE,CREDITCARD,VISA,Male
SO64620,Southwest,United States,11788,DESTINY JAMES,SJ-0194-S,Pots,1,1,41.57,53.99,,Google-ads,A1367919754778571,FALSE,CREDITCARD,VISA,Male
SO64639,France,France,15066,DIANA MUNOZ,TI-M267,Plant Care & Seeds,1,2,9.35,24.99,,Google-ads,M4618535759197286,FALSE,CREDITCARD,AMEX,Male
SO64632,Northwest,United States,22283,EDUARDO DAVIS,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,B3951417469181430,FALSE,CREDITCARD,MC,Male
SO64625,Northwest,United States,28336,EDWARD MARTIN,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,P1613413056409274,TRUE,CREDITCARD,VISA,Male
SO64651,Northwest,United States,14643,ERIC SIMMONS,GL-H102-M,Pots,3,2,9.71,23.55,,Meta-ads,O6714891185588482,FALSE,CREDITCARD,VISA,Male
SO64618,France,France,16596,GABRIELLE CARTER,BC-M005,Plant Care & Seeds,2,2,3.74,9.99,,Google-ads,B7736674959168362,FALSE,CREDITCARD,VISA,Male
SO64624,Southwest,United States,27674,GABRIELLE RIVERA,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,Z9783519288794233,FALSE,CREDITCARD,DISCOVER,Others
SO64642,United Kingdom,United Kingdom,13676,GEORGE KAPOOR,TI-R982,Plant Care & Seeds,1,1,12.19,32.6,,Meta-ads,S3401293716783132,FALSE,CREDITCARD,VISA,Male
SO64614,Australia,Australia,25118,GERALD DIAZ,TT-M928,Plant Care & Seeds,1,3,1.87,4.99,,Yt-Campaign,B7507715038524966,FALSE,CREDITCARD,VISA,Male
SO64646,France,France,23963,GERALD JIMENEZ,TT-T092,Plant Care & Seeds,1,3,1.87,4.99,,Meta-ads,P2753259515109640,FALSE,CREDITCARD,VISA,Male
SO64650,Canada,Canada,17539,GRACE WILSON,GL-H102-M,Pots,4,2,9.71,23.55,,Google-ads,N5934289216416227,FALSE,CREDITCARD,MC,Male
SO64663,Australia,Australia,14226,HEIDI MEHTA,TT-M928,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,V4668606559779246,FALSE,PAYPAL,VISA,Others
SO64627,Canada,Canada,14332,JADE ROGERS,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Meta-ads,H2300474541858277,FALSE,CREDITCARD,VISA,Others
SO64658,Australia,Australia,15037,JAIME RAJI,TT-R982,Plant Care & Seeds,2,2,1.49,3.99,,Google-ads,I9447540224389919,FALSE,CREDITCARD,VISA,Male
SO64635,Northwest,United States,21337,JENNIFER SMITH,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,I8757790475388606,FALSE,CREDITCARD,VISA,Others
SO64636,Canada,Canada,17411,JENNIFER BROOKS,SH-W890-S,Pots,1,1,26.18,69.99,,Google-ads,O1486996048543578,FALSE,CREDITCARD,MC,Male
SO64628,Canada,Canada,20085,JESSICA MOORE,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,M1442340967855323,FALSE,CREDITCARD,VISA,Male
SO64669,Southwest,United States,23026,JESSICA ROGERS,VE-C304-M,Pots,1,1,23.75,63.5,,Google-ads,E8127807387888618,FALSE,CREDITCARD,VISA,Male
SO64673,Germany,Germany,23905,JOSE ZHANG,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,B6450293195496763,FALSE,PAYPAL,MC,Male
SO64633,Canada,Canada,15162,KAITLYN BARNES,BC-M005,Plant Care & Seeds,1,2,3.74,9.99,,Google-ads,A6417657632079247,FALSE,CREDITCARD,MC,Male
SO64623,Southwest,United States,26791,KELVIN NATH,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,N4417730376658153,FALSE,CREDITCARD,MC,Male
SO64622,Australia,Australia,11951,LACEY HUANG,TT-M928,Plant Care & Seeds,2,3,1.87,4.99,,Yt-Campaign,M6730617212678239,FALSE,PAYPAL,AMEX,Male
SO64647,Germany,Germany,12800,LACEY CHEN,TT-T092,Plant Care & Seeds,1,3,1.87,4.99,,Google-ads,X5199239710529431,FALSE,CREDITCARD,VISA,Male
SO64662,Australia,Australia,14220,LATASHA ROMERO,SO-R809-M,Pots,4,3,3.36,8.99,,Google-ads,M5291454754244884,FALSE,CREDITCARD,VISA,Male
SO64670,Northwest,United States,17575,MARCUS BROWN,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,T8390393882597244,FALSE,CREDITCARD,VISA,Male
SO64641,United Kingdom,United Kingdom,18629,MARTIN SRINI,TI-M267,Plant Care & Seeds,1,2,9.35,24.99,,Google-ads,R7444417992206280,FALSE,CREDITCARD,VISA,Male
SO64640,United Kingdom,United Kingdom,12496,MELANIE COX,CA-1098,Pots,3,2,5.71,8.64,,Google-ads,Z3169452011533537,FALSE,CREDITCARD,VISA,Male
SO64664,Southwest,United States,25081,MELANIE MORRIS,HL-U509,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,K5149219876017911,FALSE,CREDITCARD,AMEX,Male
SO64616,Australia,Australia,23543,MICHELE SANCHEZ,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,J3231693114087684,FALSE,PAYPAL,,Male
SO64634,Northwest,United States,21906,MIRANDA SIMMONS,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Meta-ads,L9043551378997366,FALSE,CREDITCARD,VISA,Male
SO64657,United Kingdom,United Kingdom,15118,NELSON ORTEGA,CA-1098,Pots,3,2,5.71,8.64,,Yt-Campaign,P6553581797322832,FALSE,CREDITCARD,,Male
SO64630,Southwest,United States,22126,RACHEL WARD,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,Z6741854465234697,FALSE,CREDITCARD,VISA,Male
SO64612,Australia,Australia,16689,RAFAEL SHEN,TT-R982,Plant Care & Seeds,2,2,1.49,3.99,,Google-ads,U7978474123291083,FALSE,CREDITCARD,VISA,Male
SO64676,Australia,Australia,23994,RAYMOND SUBRAM,WB-H098,Plant Care & Seeds,3,1,1.87,4.99,,Meta-ads,R7202434742149284,FALSE,CREDITCARD,MC,Male
SO64659,Australia,Australia,21192,REGINA SAI,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,I2612931333529190,FALSE,CREDITCARD,MC,Male
SO64665,Northwest,United States,26530,RILEY MORGAN,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,X8804482032833051,FALSE,CREDITCARD,MC,Male
SO64671,Northwest,United States,17597,SARAH DIAZ,CA-1098,Pots,4,3,5.71,8.64,,Google-ads,I5393754360416977,FALSE,CREDITCARD,VISA,Male
SO64629,Northwest,United States,23055,SETH DIAZ,TT-M928,Plant Care & Seeds,1,3,1.87,4.99,,Meta-ads,F8082714411132809,FALSE,CREDITCARD,AMEX,Male
SO64643,France,France,21513,STACEY XU,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,Q7300664815688398,FALSE,CREDITCARD,,Male
SO64653,Southwest,United States,18948,SYDNEY BAILEY,PK-7098,Plant Care & Seeds,4,2,0.86,2.29,,Google-ads,N3848752080864037,FALSE,CREDITCARD,VISA,Male
SO64615,Australia,Australia,25056,WAYNE BLACK,PK-7098,Plant Care & Seeds,2,3,0.86,2.29,,Google-ads,O1420695153619309,FALSE,CREDITCARD,VISA,Male
SO64686,Australia,Australia,11073,AMY YE,CA-1098,Pots,3,2,5.71,8.64,,Google-ads,Q4135102591974213,FALSE,CREDITCARD,VISA,Male
SO64709,France,France,27954,BRENDA SAUNDERS,TT-T092,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,I3838624254825584,FALSE,CREDITCARD,AMEX,Others
SO64679,Australia,Australia,28922,BRENT YE,GL-H102-M,Pots,2,2,9.71,23.55,,Google-ads,X8126593099513865,FALSE,CREDITCARD,MC,Male
SO64701,Northwest,United States,21322,CARLOS RAMIREZ,WB-H098,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,I7231262796578269,FALSE,CREDITCARD,DISCOVER,Others
SO64682,Australia,Australia,16618,CASSANDRA SUBRAM,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,F7803361441838008,FALSE,CREDITCARD,VISA,Male
SO64684,Australia,Australia,11094,CEDRIC MA,CL-9009,Plant Care & Seeds,1,3,2.97,7.95,,Meta-ads,X4899775733106314,FALSE,CREDITCARD,VISA,Male
SO64688,Germany,Germany,17198,CHERYL JIMENEZ,FE-6654,Plant Care & Seeds,2,2,8.22,21.98,,Google-ads,H4679112569068418,TRUE,CREDITCARD,VISA,Male
SO64710,Southwest,United States,11288,CINDY SANCHEZ,HL-U509-R,Plant Care & Seeds,3,1,13.09,34.99,,Google-ads,Q7396579362555262,FALSE,CREDITCARD,MC,Male
SO64720,Australia,Australia,21168,CLIFFORD CHAPMAN,BK-R89R-58,Plants,1,1,1320.68,2181.56,,Google-ads,H7347667972737007,FALSE,CREDITCARD,MC,Male
SO64713,Southwest,United States,15374,DONNA KUMAR,TT-M928,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,W9534356118753650,FALSE,CREDITCARD,VISA,Male
SO64723,Southwest,United States,26319,DYLAN MARTINEZ,BC-R205,Plant Care & Seeds,3,3,3.36,8.99,,Google-ads,S2571878835425512,FALSE,CREDITCARD,VISA,Male
SO64721,Australia,Australia,13959,EBONY CARLSON,TT-M928,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,T2843980963063177,FALSE,CREDITCARD,VISA,Male
SO64725,Canada,Canada,20000,ELIJAH DIAZ,BK-R64Y-42,Plants,1,1,605.65,1000.44,,Yt-Campaign,T2795766848515764,FALSE,CREDITCARD,AMEX,Male
SO64683,Australia,Australia,11466,GRANT TANG,CL-9009,Plant Care & Seeds,1,2,2.97,7.95,,Google-ads,R5160410813461893,FALSE,PAYPAL,MC,Others
SO64712,Canada,Canada,16820,ISABELLA GRAY,GL-H102-L,Pots,3,2,9.71,23.55,,Meta-ads,C6634896926465077,FALSE,CREDITCARD,MC,Male
SO64716,United Kingdom,United Kingdom,11468,JACLYN ANDERSEN,LJ-0192-X,Pots,2,1,31.72,48.07,,Google-ads,P3215826780955011,FALSE,CREDITCARD,MC,Male
SO64707,United Kingdom,United Kingdom,28891,JASMINE SMITH,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,N3593481674134573,FALSE,CREDITCARD,MC,Male
SO64695,Northwest,United States,28816,JESSICA COX,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,T9101268175569894,FALSE,CREDITCARD,MC,Male
SO64719,Australia,Australia,25030,JESSIE ROMERO,GL-H102-L,Pots,3,2,9.71,23.55,,Google-ads,S2123906040026194,FALSE,CREDITCARD,VISA,Male
SO64727,Australia,Australia,11916,JOE RANA,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,P8882409969144858,FALSE,CREDITCARD,VISA,Male
SO64677,Germany,Germany,16207,JORDAN SHAN,BC-M005,Plant Care & Seeds,2,2,3.74,9.99,,Google-ads,G2328554887015047,FALSE,CREDITCARD,VISA,Male
SO64714,United Kingdom,United Kingdom,15058,JULIO SUAREZ,CA-1098,Pots,2,2,5.71,8.64,,Google-ads,P8753129729982545,FALSE,CREDITCARD,,Male
SO64692,France,France,12261,KAITLIN SANCHEZ,TT-M928,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,M3489763638288113,TRUE,CREDITCARD,VISA,Male
SO64702,Canada,Canada,11820,KATELYN LOPEZ,SH-W890-S,Pots,1,1,26.18,69.99,,Google-ads,B1084445724238832,FALSE,CREDITCARD,VISA,Male
SO64678,Australia,Australia,17230,LANCE SUAREZ,TI-M602,Plant Care & Seeds,1,2,11.22,29.99,,Meta-ads,M9020865097759721,FALSE,CREDITCARD,,Male
SO64704,Canada,Canada,19648,LAUREN HALL,FE-6654,Plant Care & Seeds,1,2,8.22,21.98,,Google-ads,E7779554537807739,FALSE,CREDITCARD,VISA,Male
SO64689,Germany,Germany,12484,LORI SUAREZ,FE-6654,Plant Care & Seeds,2,3,8.22,21.98,,Google-ads,T4018700251902595,FALSE,CREDITCARD,MC,Male
SO64724,Southwest,United States,23034,MELANIE COOPER,BK-R19B-48,Plants,1,1,343.65,539.99,,Google-ads,N2274169983401917,FALSE,CREDITCARD,MC,Male
SO64703,Northwest,United States,16735,MELISSA HAYES,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Meta-ads,W4698769884781769,FALSE,CREDITCARD,MC,Male
SO64693,Canada,Canada,11506,NICHOLAS BROWN,SJ-0194-L,Pots,1,1,41.57,53.99,,Google-ads,O2647168028344774,FALSE,CREDITCARD,VISA,Male
SO64700,Northwest,United States,22546,NICHOLAS JONES,TI-M602,Plant Care & Seeds,1,1,11.22,29.99,,Google-ads,L7063785545954472,FALSE,CREDITCARD,VISA,Male
SO64690,United Kingdom,United Kingdom,13517,NICOLAS SHARMA,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Yt-Campaign,W9086275782512793,FALSE,CREDITCARD,AMEX,Male
SO64728,Australia,Australia,17241,OMAR CHANDER,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,B6157338551936485,FALSE,CREDITCARD,MC,Male
SO64717,Australia,Australia,24006,PETER DENG,BK-R19B-52,Plants,1,1,343.65,539.99,,Google-ads,Y2677225953646158,FALSE,CREDITCARD,VISA,Male
SO64705,Southwest,United States,14571,RACHEL RICHARDSON,TT-M928,Plant Care & Seeds,1,3,1.87,4.99,,Meta-ads,K3548195084943634,FALSE,CREDITCARD,VISA,Male
SO64685,Australia,Australia,18728,ROGER LUO,PK-7098,Plant Care & Seeds,1,3,0.86,2.29,,Yt-Campaign,J3908604099314860,FALSE,CREDITCARD,DISCOVER,Male
SO64694,Southwest,United States,28229,SAMANTHA WILSON,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Meta-ads,A5764884791442968,FALSE,PAYPAL,MC,Male
SO64698,Canada,Canada,11652,SAMUEL RUSSELL,CA-1098,Pots,5,2,5.71,8.64,,Google-ads,W7479930986875575,FALSE,CREDITCARD,AMEX,Male
SO64691,Germany,Germany,15932,TABITHA JIMENEZ,BK-M68B-46,Plants,1,1,1105.81,2049.1,,Google-ads,S1636273258048325,FALSE,CREDITCARD,MC,Male
SO64687,Germany,Germany,15073,TASHA CHANDER,BK-M18S-42,Plants,1,1,308.22,564.99,,Google-ads,G8129908690359884,TRUE,CREDITCARD,MC,Male
SO64722,Southwest,United States,26089,TERRY RAI,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Yt-Campaign,M6478939158008955,FALSE,CREDITCARD,VISA,Others
SO64699,Northwest,United States,26104,TIMOTHY EDWARDS,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,S2521431470849401,FALSE,CREDITCARD,VISA,Male
SO64718,Australia,Australia,27584,TINA MALHOTRA,GL-H102-L,Pots,3,2,9.71,23.55,,Meta-ads,I6425332650701989,FALSE,CREDITCARD,AMEX,Male
SO64706,France,France,28431,TYRONE SANZ,PK-7098,Plant Care & Seeds,3,3,0.86,2.29,,Google-ads,R6709938113218070,FALSE,CREDITCARD,,Male
SO64680,Australia,Australia,21372,WAYNE RAJE,BC-M005,Plant Care & Seeds,2,3,3.74,9.99,,Google-ads,U7402296592144498,FALSE,CREDITCARD,MC,Male
SO64681,Australia,Australia,28944,WHITNEY MALHOTRA,CA-1098,Pots,3,2,5.71,8.64,,Meta-ads,T6530228589083079,FALSE,CREDITCARD,VISA,Male
SO64711,Northwest,United States,14726,ZACHARY YANG,BC-M005,Plant Care & Seeds,3,2,3.74,9.99,,Google-ads,Y4798494836365411,FALSE,CREDITCARD,VISA,Male
SO64696,Southwest,United States,26515,ZOE WATSON,GL-H102-L,Pots,4,2,9.71,23.55,,Google-ads,T7250147688021339,FALSE,CREDITCARD,AMEX,Male
SO64752,Southwest,United States,18770,AARON HERNANDEZ,GL-H102-S,Pots,2,2,9.71,23.55,,Google-ads,Y6309788897884250,FALSE,CREDITCARD,VISA,Male
SO64730,Australia,Australia,17075,AIMEE GUO,PK-7098,Plant Care & Seeds,2,2,0.86,2.29,,Google-ads,L8775269337918951,TRUE,CREDITCARD,VISA,Male
SO64784,France,France,22601,AIMEE GAO,TT-R982,Plant Care & Seeds,2,2,1.49,3.99,,Meta-ads,M7766101495975712,TRUE,CREDITCARD,VISA,Male
SO64751,Southwest,United States,18672,ANTHONY LEWIS,CA-1098,Pots,3,2,5.71,8.64,,Google-ads,H9902810463268766,FALSE,CREDITCARD,MC,Male
SO64740,Canada,Canada,11185,ASHLEY HENDERSON,TI-R092,Plant Care & Seeds,1,2,8.04,21.49,,Yt-Campaign,F5370679753472158,FALSE,CREDITCARD,MC,Male
SO64758,Germany,Germany,16939,BAILEY EVANS,TT-M928,Plant Care & Seeds,1,3,1.87,4.99,,Google-ads,U4720721579922560,FALSE,PAYPAL,VISA,Male
SO64770,Germany,Germany,28505,BARBARA XIE,HL-U509-B,Plant Care & Seeds,2,1,12.03,33.64,,Google-ads,N6503376590391554,TRUE,PAYPAL,MC,Male
SO64788,Australia,Australia,23995,BRADLEY CARSON,BK-R19B-52,Plants,1,1,343.65,539.99,,Google-ads,U5909385142669810,FALSE,CREDITCARD,MC,Male
SO64749,Southwest,United States,20360,BRIANNA RUSSELL,SO-R809-L,Pots,2,2,3.36,8.99,,Google-ads,A9078292781582707,FALSE,CREDITCARD,MC,Others
SO64738,Australia,Australia,11122,BYRON VAZQUEZ,TI-M267,Plant Care & Seeds,1,2,9.35,24.99,,Google-ads,P4491694073553666,FALSE,CREDITCARD,VISA,Male
SO64762,United Kingdom,United Kingdom,25668,CAROLYN LOPEZ,TT-R982,Plant Care & Seeds,1,2,1.49,3.99,,Google-ads,H4549419581011640,Unknown,CREDITCARD,VISA,Male
SO64748,Canada,Canada,16959,CARSON FOSTER,WB-H098,Plant Care & Seeds,1,2,1.87,4.99,,Meta-ads,A6171208881751246,FALSE,CREDITCARD,VISA,Male
SO64747,Northwest,United States,23090,CHRISTOPHER LEE,PK-7098,Plant Care & Seeds,3,2,0.86,2.29,,Google-ads,R4870805360229124,FALSE,CREDITCARD,,Male
SO64771,France,France,25614,DEANNA SUBRAM,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,D8786610662532101,FALSE,CREDITCARD,MC,Male
SO64753,Northwest,United States,15510,ERNEST SHE,TT-M928,Plant Care & Seeds,1,2,1.87,4.99,,Google-ads,M6936258918727806,FALSE,CREDITCARD,VISA,Male
SO64745,Southwest,United States,26196,GAVIN GRIFFIN,TI-M267,Plant Care & Seeds,2,2,9.35,24.99,,Google-ads,W7754701824187585,FALSE,CREDITCARD,,Male
SO64776,Australia,Australia,18196,IVAN RANA,WB-H098,Plant Care & Seeds,3,2,1.87,4.99,,Google-ads,S1673100655125145,FALSE,CREDITCARD,VISA,Male
SO64763,Germany,Germany,25773,JACK SIMMONS,TT-R982,Plant Care & Seeds,1,3,1.49,3.99,,Yt-Campaign,E3835943223754075,FALSE,CREDITCARD,VISA,Male
SO64750,Southwest,United States,20289,JADA RICHARDSON,SH-W890-L,Pots,1,1,26.18,69.99,,Google-ads,F5908821552225544,FALSE,CREDITCARD,VISA,Male
SO64769,United Kingdom,United Kingdom,15056,JAIME SUAREZ,BC-R205,Plant Care & Seeds,2,2,3.36,8.99,,Google-ads,U5329874439451780,FALSE,CREDITCARD,VISA,Male
SO64785,United Kingdom,United Kingdom,27179,JAMIE RUBIO,BC-R205,Plant Care & Seeds,2,2,3.36,8.99,,Google-ads,O8399231173705411,FALSE,CREDITCARD,VISA,Male
SO64744,Canada,Canada,11502,JARED PETERSON,TT-M928,Plant Care & Seeds,1,3,1.87,4.99,,Google-ads,X8609168430689343,FALSE,CREDITCARD,DISCOVER,Male
SO64735,Germany,Germany,17181,JENNY LAL,HL-U509-R,Plant Care & Seeds,2,1,13.09,34.99,,Yt-Campaign,G9298486871847831,FALSE,CREDITCARD,MC,Male
SO64757,United Kingdom,United Kingdom,16602,JILL TRAVERS,SH-W890-M,Pots,1,1,26.18,69.99,,Yt-Campaign,M6766850289125920,FALSE,CREDITCARD,MC,Male
SO64767,Southwest,United States,15389,JOAN KING,TT-M928,Plant Care & Seeds,2,2,1.87,4.99,,Google-ads,W1911884638666641,FALSE,CREDITCARD,DISCOVER,Male
